843,8641;11383;8636;5161;14479
844,14633;13759;8151;14285;13508
845,4795;2141;14569;1226;4045
846,1725;7362;6440;14689;4777
847,1750;9037;13469;2430;5588
848,3572;1184;3358;7691;8969
849,10117;5412;9103;12840;6159
850,14614;12085;13130;14983;3442
851,8957;11684;3562;14008;28
852,15129;5042;3733;14734;13786
853,9175;12017;8462;13444;2890
854,16439;16365;15499;15755;16156
855,8263;16766;10429;6072;7778
856,12375;9171;11236;14511;756
857,882;683;11218;2623;16689
858,3288;1286;1781;2546;5161
859,10345;12275;1723;7680;11221
860,12622;16107;13150;15171;16818
861,339;6308;14446;11620;4978
862,3610;6022;2862;2447;5651
863,13631;13635;13692;13663;4084
864,2450;450;3566;14264;4584
865,15795;15699;11581;16608;2893
866,3182;16959;13968;2628;1011
867,9367;797;7455;8809;11301
868,1999;4031;400;5411;7756
869,2431;10050;13686;11581;9874
870,5524;14264;14187;1189;10542
871,6078;15812;11820;3097;6453
872,13691;13694;13696;13636;12520
873,7040;5950;1401;10902;4315
874,1919;1181;4012;876;1931
875,1117;3072;1415;11807;16075
876,2522;12776;8084;5161;13455
877,15809;3436;5847;8297;13365
878,15129;16773;5391;5080;11355
879,2720;12393;6063;6416;8906
880,13370;14003;12937;3233;10203
881,8875;14112;15980;11805;3132
882,9035;16306;15419;10586;599
883,972;2949;2877;6261;9759
884,2159;1445;7738;7883;3126
885,12477;5490;8398;5475;12540
886,15598;7752;11840;680;702
887,3071;1063;7964;6690;3398
888,2345;6972;99;581;285
889,1933;3034;6014;702;1365
890,16668;13426;615;16292;15802
891,6272;9085;426;5953;16275
892,10604;13447;8252;3510;5782
893,2636;2634;13440;15749;7460
894,10880;16039;14112;10644;8305
895,6721;64;1522;15414;6851
896,9591;6435;14018;13400;12506
897,7633;9973;3585;474;6246
898,7915;14112;1198;14511;12445
899,6495;16678;15349;13411;11684
900,3490;3492;3488;3496;3494
901,1678;9574;9588;11565;7586
902,1644;63;8924;14983;1312
903,5748;4056;5919;524;10056
904,13614;13861;217;13166;9216
905,10321;12131;5033;5422;8482
906,4730;2859;5278;3227;9733
907,2542;7213;15686;4776;7567
908,10717;6682;6052;11416;2720
909,3240;8266;5087;13688;12417
910,973;8799;8365;10295;7928
911,1777;11984;5694;7940;16080
912,14479;14112;12797;15575;16605
913,8675;8174;8678;8680;5269
914,9093;14511;3126;6850;1181
915,13127;8135;15465;3820;2960
916,6218;4613;9768;14645;3483
917,1802;7107;2218;9060;6246
918,2341;814;14015;11519;1364
919,4480;10689;7607;12160;9210
920,14112;12593;3480;13239;14903
921,3542;581;12486;4979;2820
922,4951;16375;4600;12693;2575
923,3498;889;4791;4676;4256
924,1049;4364;7872;2971;8751
925,4383;6014;2305;5440;5763
926,4885;12934;2967;9895;1963
927,90;15433;6297;9060;7472
928,1865;1843;16022;11721;14187
929,5390;3009;4974;5359;1882
930,6101;2210;9569;1929;802
931,6021;10774;4610;450;16287
932,5161;884;10585;8183;12303
933,2261;5013;3741;4652;12244
934,7617;14094;14983;10533;5184
935,4827;14370;5417;9954;6564
936,5981;2903;951;3665;10284
937,7791;12405;9104;57;668
938,12211;12216;5182;12218;11736
939,9377;5195;1198;1445;12862
940,9102;6387;3517;2788;2231
941,6020;6021;2978;2544;11736
942,12314;12900;14593;1011;3287
943,7013;1396;1117;3237;4988
944,7505;750;4132;5037;12092
945,3952;10234;2714;16689;3718
946,15125;14071;8381;12106;15786
947,6141;8247;6274;11318;10728
948,13162;15280;8103;13393;15753
949,3562;8442;12970;7547;11738
950,8186;6461;5347;1574;5758
951,4004;15451;8067;863;4265
952,12496;2374;12164;5883;5270
953,14636;14770;14415;14173;15870
954,9958;9956;6745;2798;5115
955,15621;14251;2530;12301;5224
956,9024;16894;1363;10209;4371
957,12445;11951;14093;1426;15207
958,4173;12833;1684;3930;13513
959,2423;8267;1044;9463;602
960,4173;486;1353;10717;4031
961,3523;249;3178;12340;16337
962,5347;5953;4273;8579;8467
963,6159;16324;16269;9239;1268
964,4806;5577;10948;3271;10345
965,1926;3498;10226;2663;2919
966,12912;10286;11040;497;2526
967,2394;15598;16514;15749;13284
968,10781;14310;1693;15479;13054
969,14636;16304;16436;15754;15868
970,8953;14668;8597;11014;14362
971,2447;2445;5217;5276;4782
972,3237;3233;2049;13434;9278
973,6327;8082;9460;1480;3303
974,16075;8427;13178;13607;14317
975,178;319;766;182;509
976,15359;4503;12314;15660;9029
977,2228;13207;15404;8306;7131
978,12865;13825;11246;9692;10943
979,12314;9678;8577;12705;6116
980,11254;4656;16054;7586;12291
981,12756;4524;3259;15566;9420
982,15671;16610;15837;13109;11831
983,7837;5919;6848;3481;6712
984,15790;11421;3733;11109;4648
985,861;3704;10567;2160;16973
986,14491;3652;6118;5070;15427
987,7515;2231;921;2295;10577
988,11619;12937;11091;14523;4632
989,11550;15586;6720;11506;4304
990,3293;2149;4899;5091;6489
991,16524;12120;5787;13292;13568
992,16079;16719;13143;10329;5108
993,5165;15194;6489;6780;3496
994,1641;1575;1023;1693;1539
995,1261;3241;13786;8031;2920
996,13364;13515;6435;12865;5845
997,3990;15127;14658;1539;4072
998,2144;2677;6474;10279;3406
999,3666;2949;7302;8819;10334
1000,10899;14264;16045;2431;5161
1001,1189;14983;13365;3619;4729
1002,14614;13843;14709;16156;6272
1003,16556;6308;15028;14655;669
1004,14177;11727;13365;14018;10152
1005,4707;5517;5725;8542;14771
1006,3110;8728;15435;12445;3084
1007,10305;11218;16689;6641;11794
1008,6378;10852;3319;7946;8412
1009,8380;9862;7633;3581;6173
1010,1189;6454;3587;10447;7769
1011,14479;1632;15099;8756;585
1012,2295;2398;7470;9725;3606
1013,10393;10754;9966;9457;4396
1014,1781;6203;2331;16814;3295
1015,1396;3672;12477;8995;359
1016,3648;1430;3339;3538;7046
1017,1970;7670;2399;10171;11873
1018,13702;13633;8743;9954;4539
1019,11606;5041;13821;8515;2867
1020,1359;1349;1361;1343;5782
1021,13202;11214;14270;8344;10433
1022,9827;9763;8601;1109;10075
1023,14548;6715;11592;14071;3462
1024,12912;3687;7368;4463;4201
1025,5255;5436;15027;6650;2527
1026,13667;13713;13788;8808;13715
1027,9027;434;4633;1750;14553
1028,14131;1554;7776;14263;11863
1029,9343;2039;14135;4672;4084
1030,5195;182;3817;3255;7332
1031,12865;14983;5437;9147;15564
1032,7922;5697;14553;15739;12460
1033,13233;3597;10727;8181;6031
1034,16722;15225;16409;16156;16921
1035,1412;12111;11214;15849;8924
1036,16948;14608;14699;9777;3126
1037,29;2233;8453;3959;2218
1038,14458;13515;15361;6249;4364
1039,3492;1027;13149;7735;2929
1040,2962;6540;9388;1584;1593
1041,1432;1285;1418;13004;2373
1042,11213;13411;15;12048;15598
1043,10605;1283;12311;16191;45
1044,2596;5195;922;4708;220
1045,841;14112;6065;4986;5042
1046,177;5161;1971;3282;4717
1047,7288;1133;7516;7667;2380
1048,8871;2231;656;6766;7607
1049,6022;3680;5015;14119;6021
1050,28;487;7244;7742;11542
1051,5478;14906;6272;8398;15737
1052,16342;14983;15016;8588;12475
1053,1617;3212;4586;1616;4031
1054,8183;1929;8969;2029;3354
1055,8237;2243;29;11284;14588
1056,2593;5207;1440;2536;7838
1057,12102;10950;12249;16448;16738
1058,9005;1189;3495;1004;12907
1059,13440;12131;3339;2233;1278
1060,12105;3664;7814;2866;9662
1061,4937;11;1061;10441;10498
1062,8214;12865;7805;13879;14112
1063,10658;11869;9702;8241;10807
1064,2470;3705;6468;10203;8392
1065,6337;6764;4729;14479;4805
1066,11327;13889;13818;16774;4651
1067,1928;14309;12652;2909;3139
1068,13988;8853;15053;7322;14150
1069,426;16600;5269;3639;4286
1070,16809;13567;15641;6155;6591
1071,16571;14527;11891;16818;2710
1072,15420;12857;14395;14766;4290
1073,7737;3725;179;379;4790
1074,5473;5485;1279;1313;1309
1075,7364;16045;8016;13796;1285
1076,375;13642;4073;3697;15718
1077,14377;9976;14666;11953;7773
1078,2445;536;4781;8237;7667
1079,2859;1176;13367;9982;1204
1080,15171;15900;15352;14926;12149
1081,7543;13123;8168;8240;15513
1082,6450;13279;1970;10087;3091
1083,2789;11004;4681;9820;10893
1084,14177;8237;485;13514;704
1085,6721;6839;8277;14573;2490
1086,3406;12706;4871;3404;3399
1087,12568;2916;11033;956;4335
1088,3648;9949;13788;3701;3316
1089,14657;16653;11574;14927;11576
1090,1675;1678;11827;5721;1164
1091,11880;6932;888;8016;5438
1092,11328;10754;11964;2359;3567
1093,6739;15676;4496;5187;12506
1094,5339;2894;2450;5207;2623
1095,4604;15931;15703;4211;7635
1096,5222;5391;6258;6203;4606
1097,5124;8957;11136;2481;3102
1098,5161;10279;12301;4018;11320
1099,7430;3504;12066;15726;11348
1100,14278;3572;14112;13457;10201
1101,13757;8061;13751;13653;13769
1102,2971;16713;10168;11880;9278
1103,5000;6614;4728;9278;2449
1104,4721;832;9868;1203;1222
1105,14027;4347;7837;12771;13924
1106,13104;4357;10149;10058;3928
1107,1114;1023;11875;1008;1086
1108,13766;13678;13713;13670;13674
1109,13505;8163;15632;6589;7758
1110,5139;402;233;4567;4718
1111,3110;3106;3100;3102;3112
1112,5437;6117;9359;11572;6274
1113,13475;16552;16907;14691;16683
1114,8183;9954;8081;10177;12746
1115,8505;3040;10985;8032;2160
1116,3138;6254;5245;6250;6252
1117,4496;4494;6355;4490;282
1118,14672;13491;15372;13202;7096
1119,1781;7891;3328;5630;14511
1120,9537;13076;14630;1312;10406
1121,485;15348;4031;2138;3326
1122,8061;3237;8031;184;4259
1123,8029;2951;6742;2258;6089
1124,248;2093;4597;904;5894
1125,13787;13655;3239;13662;9299
1126,2531;9803;8360;11224;4385
1127,14732;15084;3259;9418;13494
1128,8415;2211;6097;7294;11817
1129,13626;14445;1557;6589;10904
1130,13480;11251;12120;7779;6847
1131,963;5267;7240;13755;12786
1132,489;444;5289;412;4370
1133,5508;10365;493;12587;12380
1134,639;10113;12314;7852;14388
1135,6308;10556;14933;3607;13702
1136,15342;13785;16132;6737;14214
1137,11193;4183;9903;13996;12792
1138,15141;16396;13607;16859;13324
1139,10537;8861;12231;12477;9837
1140,14476;16057;1373;15223;12826
1141,7752;4791;5267;7871;1931
1142,15959;7151;16314;16606;7133
1143,8252;863;8415;1486;10029
1144,9998;2295;4982;1193;7732
1145,16551;15096;10929;12145;10991
1146,6193;15383;15766;13290;13247
1147,2482;1910;4927;2478;1490
1148,14806;4393;14770;8990;16402
1149,16180;16191;4128;16897;561
1150,9891;1376;1011;13875;13947
1151,5108;16891;974;4404;13852
1152,13359;8907;3038;1347;12291
1153,807;2337;6972;3676;2340
1154,401;4743;15880;223;4010
1155,7881;13503;11221;4057;8636
1156,2224;2782;2227;5165;8479
1157,5438;2802;1312;14613;14923
1158,6619;10433;8183;3685;5685
1159,7891;16555;13123;11256;6006
1160,12298;14134;675;15583;10097
1161,4946;1670;12083;16839;16163
1162,5520;8754;5690;10643;13690
1163,5438;1693;6148;13189;15887
1164,7110;11114;9638;13295;803
1165,485;1617;1366;3931;28
1166,16713;14673;5365;9216;13469
1167,10715;3099;6682;5820;14699
1168,1802;5366;4330;12167;2241
1169,1137;12071;14336;4746;1451
1170,28;24;14939;10484;14112
1171,1188;2521;5262;9949;11848
1172,5758;9163;5504;10449;9466
1173,3563;2553;215;1926;13850
1174,8415;11450;2204;5742;3490
1175,472;6272;9425;1552;12989
1176,10203;12515;1189;9889;536
1177,6276;13698;5378;1904;12314
1178,3212;3193;4596;12947;1585
1179,6850;11849;12348;12385;4826
1180,3234;2735;3238;2738;2482
1181,16470;10569;3172;2833;490
1182,7418;8962;6958;11292;15766
1183,14613;13901;15659;14815;15609
1184,3393;5385;1614;15084;9420
1185,3680;5532;12369;1931;2673
1186,6450;8722;2141;4643;5263
1187,13033;6117;15161;6719;14801
1188,14454;9907;8184;5462;12102
1189,3874;6922;5985;12834;9807
1190,14112;12821;8772;11636;7818
1191,10970;4979;14893;13725;3511
1192,11070;1010;13949;7689;15968
1193,1226;2689;3429;1013;5195
1194,15598;11492;6116;11787;16684
1195,12583;3841;6824;11850;4750
1196,4256;4253;4258;5822;5651
1197,5753;5748;1872;11221;4315
1198,6482;8537;5035;5777;13029
1199,2390;15069;1182;3149;4215
1200,2851;61;15005;5599;279
1201,4899;831;12037;8932;12490
1202,6848;7837;3360;16352;3387
1203,10478;5523;1548;11265;15551
1204,13702;13706;13708;13710;13697
1205,4113;3065;3057;9703;4117
1206,43;6924;15833;424;4269
1207,4606;11807;15105;12303;2140
1208,24;1942;16576;2775;12131
1209,691;649;5015;10114;12120
1210,2794;5357;4685;4614;2233
1211,14600;5240;1233;2929;11109
1212,6617;962;8485;13593;13615
1213,5053;16116;13286;8362;16189
1214,13715;13654;5183;13660;13667
1215,13487;14458;13614;3436;15207
1216,6411;5404;1521;13220;3731
1217,15072;9936;12028;5689;2652
1218,4909;11490;4908;2808;1193
1219,15219;11989;1919;15543;8153
1220,1763;12477;1963;5832;4790
1221,12410;16258;12411;11520;16702
1222,14251;11101;13287;7360;9181
1223,1880;2096;2689;3168;5837
1224,1930;3820;1929;4265;1077
1225,5207;11474;11450;16902;12551
1226,8381;14057;1561;14987;4799
1227,8583;3946;7786;3943;3533
1228,9938;2175;7540;12743;9236
1229,147;310;1972;4293;180
1230,7471;7469;7732;5429;5317
1231,9175;9358;13874;9760;10004
1232,13887;2445;12869;6394;4442
1233,8448;8450;8191;13772;9497
1234,1062;3856;847;10594;13152
1235,15978;13454;5301;7587;6078
1236,10236;16959;2062;13621;16451
1237,12566;4024;15636;1782;9322
1238,5953;1632;11936;205;6420
1239,5346;3874;2934;8172;5344
1240,5161;16599;16631;16530;9531
1241,5681;13348;16351;16684;13150
1242,1929;9020;9018;1415;9102
1243,486;1958;6505;3126;484
1244,13192;16400;8824;10502;496
1245,3057;3063;3055;3061;3065
1246,3619;4254;1440;2350;14861
1247,3237;6827;1448;8143;8972
1248,13098;9967;12462;11328;12467
1249,2596;8583;10542;8845;998
1250,4614;7787;12896;558;10413
1251,12470;10962;4282;12291;1283
1252,775;8924;10149;2285;6630
1253,7593;12051;10854;3154;14592
1254,4586;40;7637;1578;11265
1255,14388;15281;1898;10900;922
1256,4739;1854;7734;10556;8818
1257,15931;8176;3101;426;10000
1258,13667;13713;13788;13715;13663
1259,5603;148;3741;1039;10087
1260,11433;11431;11419;11435;11437
1261,14713;6598;3418;1234;13365
1262,4480;4821;13002;623;5592
1263,4241;1929;888;1820;4254
1264,8867;6656;1282;13830;14801
1265,5259;6246;5904;15661;4908
1266,1295;1315;13944;7615;4944
1267,5529;379;9474;5115;11840
1268,433;13356;10401;3968;6427
1269,509;480;406;2287;8693
1270,1312;12737;15798;14656;12883
1271,3648;3328;8969;5195;5547
1272,4257;4254;12477;4251;11519
1273,10586;4083;475;90;9262
1274,7283;3673;4103;16057;1824
1275,5308;7699;11655;4744;5135
1276,3373;7135;8039;13405;15047
1277,6533;2856;10578;12285;10749
1278,5391;11602;8339;9949;6031
1279,14281;1393;7330;9307;6272
1280,13287;8169;9915;5922;9460
1281,3672;135;13291;10107;4291
1282,5953;7891;10690;12201;3435
1283,1091;3185;10038;7515;1437
1284,831;2685;13120;2681;1970
1285,1432;1285;10985;12506;1751
1286,10771;11618;8593;12337;5850
1287,10924;11375;16471;12066;2767
1288,2507;9519;310;13281;5168
1289,13369;6220;802;6404;4570
1290,11750;1012;9652;6639;9655
1291,4021;2350;8047;13449;1396
1292,1675;7423;3582;7042;6540
1293,16342;8916;10973;8429;1969
1294,3884;1081;2964;13150;7684
1295,13326;2953;10663;7819;11606
1296,12865;3287;1023;12050;470
1297,15598;7776;16099;10714;15924
1298,5139;4883;8414;14909;6918
1299,5262;1181;2029;1132;6211
1300,6752;10203;8181;8033;2292
1301,704;2775;5207;486;28
1302,8623;6958;9263;13725;6856
1303,14247;6568;14113;10311;5837
1304,318;404;308;2674;8061
1305,5953;7779;9029;13049;12012
1306,6097;1092;13000;9460;297
1307,16179;14627;16340;15959;12038
1308,16897;10393;1391;3968;4084
1309,13993;7973;2337;14535;11865
1310,14135;9176;3311;1394;16039
1311,5162;12450;8653;11696;13446
1312,1777;15377;3010;3014;14466
1313,3323;8969;843;1929;2477
1314,13703;13714;13722;13750;13773
1315,2752;3328;1929;1490;6241
1316,8573;14274;12477;2231;1222
1317,407;7826;1738;12923;4357
1318,10991;12950;16183;467;4305
1319,486;1617;23;28;2857
1320,15411;6272;5114;10019;14403
1321,11250;5789;9491;12979;10159
1322,3254;1117;2617;3034;3985
1323,15364;5207;16056;13287;16083
1324,11983;10497;6116;6746;7552
1325,6698;4597;1176;5573;9726
1326,4436;1953;3316;5932;841
1327,1512;5244;5267;13027;14497
1328,2336;2799;8482;5207;4535
1329,2377;14112;6387;12827;4453
1330,15745;12912;16609;13813;13483
1331,8642;8498;13188;14511;6272
1332,2295;7470;11722;417;13893
1333,1989;5212;8212;3282;16324
1334,951;6046;8792;3670;3504
1335,13908;12953;15491;12231;10357
1336,10195;15686;12869;12453;1889
1337,2667;3920;3087;11922;13483
1338,7621;15848;8057;16065;10912
1339,16595;8409;16661;6996;13600
1340,7606;12714;11647;242;987
1341,14105;11843;3357;15474;12333
1342,11619;1781;1087;7109;11581
1343,8116;1928;12436;7270;7213
1344,4534;16217;15356;7267;8515
1345,3305;6206;13816;10800;11262
1346,11214;10509;2391;13515;13004
1347,2857;3454;9462;3293;11152
1348,4442;3639;1961;7245;5244
1349,4907;12120;8140;14080;4708
1350,8815;8745;14927;11568;7596
1351,14454;8385;2319;5325;14331
1352,1181;9736;1167;7286;6236
1353,15510;16523;13321;15264;3689
1354,516;743;518;745;2672
1355,485;6979;489;1958;3126
1356,989;8197;7751;9938;10318
1357,3237;5120;5807;4828;13512
1358,2949;5400;10774;7197;799
1359,8867;8869;14709;9433;3148
1360,11433;11431;11435;11419;11437
1361,15953;13823;16432;14702;1320
1362,1312;12637;16891;12378;15238
1363,14601;7655;14257;6625;2631
1364,3435;14601;2792;15739;3521
1365,3172;12912;15132;10931;16079
1366,2888;582;2886;8792;9957
1367,11736;4205;15892;12368;5286
1368,6754;7512;3356;3855;16098
1369,7115;16548;11802;5481;13079
1370,2078;11559;8606;11808;3431
1371,143;2380;138;15691;14909
1372,6742;3231;8678;6467;2358
1373,7743;16045;12424;8924;2854
1374,2523;3671;3282;1929;5816
1375,8339;10117;2655;2859;3437
1376,12930;10788;3392;15401;14079
1377,13547;14988;5099;3020;14148
1378,1024;10918;8860;2380;3960
1379,1751;11602;12037;13685;9377
1380,6308;12445;12344;476;9866
1381,9576;9062;2510;12345;6728
1382,1396;10590;120;11620;2867
1383,9609;12303;5471;7413;9548
1384,12170;5778;13828;11103;8390
1385,1114;3354;4942;10231;2160
1386,14572;3506;12956;6146;10286
1387,1398;7743;11214;2505;4611
1388,14523;15692;10983;13279;9175
1389,2205;841;14448;834;15388
1390,9702;14983;7424;8344;6116
1391,2129;1818;1893;1848;6293
1392,16403;16304;16739;13563;16417
1393,6825;6816;9134;11794;3265
1394,6158;2087;14264;12120;4550
1395,14206;15903;14422;16244;16383
1396,13279;14458;6638;1989;10086
1397,15936;400;4652;15378;1942
1398,684;6871;4645;5493;538
1399,14933;1083;2857;11559;3592
1400,4501;5339;12068;8370;9441
1401,3495;2980;8197;6493;1678
1402,11203;3652;4062;2431;2391
1403,13662;1491;13771;1490;3833
1404,16624;12083;8307;16008;8387
1405,4528;1848;14521;1034;14597
1406,2799;10796;2337;2797;4535
1407,2804;7552;1929;11916;9473
1408,16177;2658;11967;14376;9196
1409,2542;2929;999;7362;4534
1410,62;3080;6778;10149;4847
1411,8958;12113;6977;13587;14088
1412,12778;6417;7250;6476;3071
1413,15081;4120;8732;5362;13797
1414,6814;13621;8798;4756;10067
1415,11209;7362;9979;3791;13681
1416,8504;555;14164;11014;4493
1417,12865;11216;2141;14281;7752
1418,5436;16027;8894;7284;16631
1419,7818;15142;1192;10414;1762
1420,12445;12900;15378;1641;12951
1421,2104;5135;3817;1987;3410
1422,10897;13321;15633;16671;16719
1423,989;4480;9868;9865;12714
1424,3133;3238;3237;7120;1929
1425,9868;9866;1176;8377;10073
1426,6237;24;2243;3931;23
1427,981;9864;7116;3589;15021
1428,908;2320;15308;6206;7868
1429,12506;3240;3475;8378;7231
1430,4836;1448;6625;5438;10851
1431,16951;13800;9294;13401;6415
1432,1641;1558;12166;14213;4600
1433,2600;1467;10727;884;14521
1434,12814;5220;2479;1373;4848
1435,6116;14710;16119;8272;14613
1436,11013;7545;13364;12201;2358
1437,11870;9181;8600;7614;5743
1438,831;861;7240;853;10464
1439,12208;9850;15071;13513;12191
1440,16704;10771;2774;9064;2141
1441,2479;3016;3232;4080;8032
1442,11301;16646;736;14563;16789
1443,4357;9423;13534;266;10876
1444,10495;11203;2792;12858;7586
1445,12865;16919;15598;6738;11796
1446,12340;11084;12992;11977;10889
1447,8197;1209;1678;5712;3149
1448,4185;6814;8404;16511;11593
1449,1010;50;15598;2024;9224
1450,1232;4131;14016;3475;14458
1451,9664;8054;8453;9729;904
1452,15023;6116;10151;15048;7791
1453,15225;12198;16412;8865;8319
1454,16789;4692;4859;10051;8801
1455,9489;7174;4120;7944;6426
1456,8181;6751;10014;5742;3311
1457,13044;12029;16335;11676;1312
1458,5603;6467;9367;9501;8194
1459,4743;15880;5390;1948;503
1460,2093;5634;5620;9089;11916
1461,1271;4415;2652;358;2056
1462,11858;10203;4836;939;7268
1463,1145;14511;4021;6568;8415
1464,1909;1146;845;922;14216
1465,13667;13713;13788;13715;13663
1466,16795;14983;12912;12758;16588
1467,7609;10909;10149;2750;9529
1468,16086;5883;1018;13306;1010
1469,1117;10542;13683;339;10486
1470,11985;14264;12865;11214;14810
1471,6355;7534;2404;11723;11511
1472,11028;5135;7516;14909;13740
1473,6126;7838;10774;2796;711
1474,1672;943;5878;14131;984
1475,3598;10150;9541;1261;4377
1476,2035;7891;6368;6679;9639
1477,13663;13715;13710;13661;5183
1478,7192;1060;11569;8023;4235
1479,413;2141;411;8458;410
1480,3483;2857;10542;13682;6697
1481,10088;13514;1942;15712;15952
1482,7157;8453;2225;1027;13359
1483,9765;12394;3056;6489;9653
1484,1952;12120;13241;15129;5238
1485,13150;13508;5437;7683;16741
1486,8634;8959;8637;2181;9862
1487,9538;3661;5822;9175;8999
1488,10509;7130;4844;2285;12912
1489,13731;15686;11004;13491;2357
1490,989;2396;6835;9762;9473
1491,4919;14479;1948;11764;6422
1492,9297;15834;15544;14567;2801
1493,8146;6117;15275;14990;15528
1494,8362;11712;16304;16225;16183
1495,3020;14054;16183;13813;14277
1496,1947;15790;9712;23;5
1497,3438;10056;8282;4458;4385
1498,645;1061;5749;727;7784
1499,14018;2783;15306;2358;7322
1500,11335;5609;12120;14685;14492
1501,5655;7212;6396;14895;2868
1502,2818;10379;14933;13632;2712
1503,15598;12297;4634;10578;8197
1504,15378;15983;11040;13983;16696
1505,8449;6319;2752;5512;2292
1506,12314;15748;14008;4096;5384
1507,12777;5312;11642;441;6844
1508,793;1181;12477;9429;10690
1509,16712;15568;14686;16045;8336
1510,16808;12701;16717;15017;7203
1511,1641;14011;1884;4049;1558
1512,12813;12815;14569;2391;12116
1513,8826;13249;11868;15252;11062
1514,5857;917;6246;5104;4206
1515,6592;15378;9682;1898;9644
1516,5040;9428;9015;3144;6048
1517,963;1117;8076;2358;1285
1518,9541;14159;11939;12869;6484
1519,2380;189;5731;4328;13736
1520,10821;3363;16843;9908;16226
1521,10454;4948;7554;3563;5654
1522,4520;3601;16008;1810;12373
1523,1613;6610;1701;1868;7753
1524,6979;10886;1137;9214;7410
1525,4903;1204;1194;419;6272
1526,6807;9832;4013;3329;11223
1527,615;8870;11668;5862;11997
1528,5953;4572;3820;3618;4784
1529,14668;511;8818;14861;15699
1530,9862;1440;9866;2168;623
1531,35;16068;6106;5438;15709
1532,4718;649;3255;4788;505
1533,12490;10689;9586;2242;1137
1534,5176;1365;3149;3038;10555
1535,3091;2468;12445;2041;8061
1536,2465;4051;9915;7652;14233
1537,645;8189;9646;6962;4216
1538,5154;11668;15749;3240;5267
1539,15168;4821;983;11643;9769
1540,3076;450;10604;4041;11807
1541,5861;16352;4626;14946;7288
1542,8499;8501;1106;10621;1198
1543,486;1977;64;2285;14928
1544,25;7044;15784;8991;11507
1545,6308;13182;536;7552;3662
1546,5316;8002;1824;5309;3061
1547,14177;14490;12844;15088;2789
1548,13632;13713;13788;13654;13691
1549,6393;9553;2894;9057;15681
1550,2124;7968;5851;16334;16126
1551,3393;1282;14479;9419;6658
1552,13710;13702;13632;13690;14042
1553,14961;1807;3148;5286;215
1554,11100;13765;939;5690;14575
1555,1396;3850;4453;756;1129
1556,5953;2470;938;6752;10523
1557,4360;5691;11145;8815;8745
1558,4324;16045;5528;301;2674
1559,2857;1445;8115;1776;305
1560,9031;1204;1194;5495;9849
1561,6260;16560;11301;16229;9027
1562,10781;13689;10198;1228;3126
1563,1189;2596;7692;9958;6246
1564,168;164;14052;166;16689
1565,15602;5810;5564;12621;1451
1566,12012;15213;9713;5480;20
1567,1011;3287;15120;13018;14257
1568,6860;5767;7212;11023;9159
1569,10203;5562;1451;2898;1512
1570,4174;13798;12974;4145;4408
1571,12311;8093;1482;10506;11205
1572,2480;3328;2363;7752;2750
1573,7982;6194;14963;15178;11704
1574,5179;2867;3034;2336;13993
1575,13693;13690;13638;13679;1146
1576,7500;7492;11221;8732;14738
1577,8953;11328;14164;11005;12563
1578,28;17;6854;105;10321
1579,2521;4011;11131;3471;10752
1580,704;12498;12;4817;15676
1581,11574;16214;10332;9112;7188
1582,12477;6335;13885;1179;5953
1583,6308;12931;8808;2480;10944
1584,2756;1929;45;5632;13979
1585,2321;14454;12706;5025;16333
1586,9576;14112;11493;6728;10764
1587,6886;9244;1330;15849;11044
1588,2782;1220;9105;12698;5231
1589,10985;1467;898;12181;8778
1590,8826;7977;3316;5655;10882
1591,5301;12904;9829;1439;7785
1592,13451;10338;669;5161;8145
1593,5347;9213;4700;7918;9298
1594,1114;11807;1116;2419;3248
1595,3406;428;3404;5207;3399
1596,3962;6589;15010;12134;16412
1597,14980;10212;13731;10766;11004
1598,15862;13287;3446;3431;112
1599,16654;15637;16609;7019;13911
1600,2986;4808;5864;10944;15598
1601,5135;319;379;5578;222
1602,13690;13686;13688;13694;863
1603,10604;3386;4606;3652;7486
1604,4982;15939;14394;6618;5685
1605,941;3237;2479;3233;2772
1606,1309;1314;761;1318;14489
1607,2218;7625;1202;8986;7621
1608,5573;5258;6173;2175;4417
1609,2396;769;9592;9762;6727
1610,12674;6855;14021;4755;62
1611,4781;536;9630;3282;7356
1612,16383;8272;15758;13970;11842
1613,489;13807;3323;8741;15200
1614,5459;11292;9890;9686;9003
1615,8509;2859;14127;1505;15651
1616,242;16043;12311;13736;7350
1617,2522;7883;13455;2716;5196
1618,16584;14305;16485;16821;5112
1619,1802;2218;6540;6057;1171
1620,9730;9720;4346;4197;7736
1621,3475;426;12812;9230;10647
1622,14201;16854;6726;16530;9147
1623,4364;1204;6731;4399;6378
1624,3292;618;5997;4674;6824
1625,10807;13158;11818;5267;14781
1626,7212;2450;6972;4866;537
1627,375;8731;10880;14469;6441
1628,15675;9917;448;9005;9195
1629,8630;8634;13355;8645;2169
1630,10115;4493;10087;955;11938
1631,11536;10212;8870;8484;7213
1632,13230;13841;16556;13865;16675
1633,13690;13686;13688;13787;13684
1634,6502;13689;4446;4734;1483
1635,4781;4778;4991;1469;5004
1636,6117;6902;16051;8300;15575
1637,16079;14811;7133;6073;5717
1638,10393;3820;12116;3855;13202
1639,2179;2153;2181;4465;7354
1640,5207;847;1232;83;1132
1641,8884;11320;12204;3071;15027
1642,950;2916;3930;952;14458
1643,10817;6636;13793;14112;12405
